iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
RUS,Europe,Russia,2021-04-24,4702101.0,0.0,8673.0,105582.0,0.0,370.86,32299.11,0.0,59.58,725.25,0.0,2.55,0.99,127836764.0,324879.0,881.01,2.24,295385.0,2.04,0.03,34.8,tests performed,18080498.0,11312625.0,6767873.0,,544672.0,339956.0,12.49,7.82,4.68,,2349.0,199137.0,0.14,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-04-25,4762569.0,60468.0,8638.29,108232.0,2650.0,378.57,32714.47,415.36,59.34,743.45,18.2,2.6,1.0,128099200.0,262436.0,882.82,1.81,287322.0,1.98,0.03,33.7,tests performed,18152707.0,11362893.0,6789814.0,,72209.0,283651.0,12.54,7.85,4.69,,1960.0,191858.0,0.13,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-04-26,4762569.0,0.0,8638.29,108232.0,0.0,378.57,32714.47,0.0,59.34,743.45,0.0,2.6,1.0,128278996.0,179796.0,884.06,1.24,286651.0,1.98,0.03,33.5,tests performed,18315316.0,11445394.0,6869922.0,,162609.0,296857.0,12.66,7.91,4.75,,2051.0,195482.0,0.14,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-04-27,4762569.0,0.0,8638.29,108232.0,0.0,378.57,32714.47,0.0,59.34,743.45,0.0,2.6,0.99,128530745.0,251749.0,885.79,1.74,286049.0,1.97,0.03,33.5,tests performed,18557064.0,11599037.0,6958027.0,,241748.0,284175.0,12.82,8.02,4.81,,1964.0,179635.0,0.12,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-04-28,4762569.0,0.0,8638.29,108232.0,0.0,378.57,32714.47,0.0,59.34,743.45,0.0,2.6,1.0,128854506.0,323761.0,888.02,2.23,287411.0,1.98,0.03,33.9,tests performed,19043771.0,11913555.0,7130216.0,,486707.0,317501.0,13.16,8.23,4.93,,2194.0,199023.0,0.14,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-04-29,4762569.0,0.0,8638.29,108232.0,0.0,378.57,32714.47,0.0,59.34,743.45,0.0,2.6,1.0,129182804.0,328298.0,890.28,2.26,286755.0,1.98,0.03,33.7,tests performed,19523861.0,12152170.0,7371691.0,,480090.0,329364.0,13.49,8.4,5.09,,2276.0,194964.0,0.14,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-04-30,4762569.0,0.0,8638.29,108232.0,0.0,378.57,32714.47,0.0,59.34,743.45,0.0,2.6,1.0,,,,,286305.0,1.97,0.03,33.7,tests performed,19834392.0,12299770.0,7534622.0,,310531.0,328367.0,13.71,8.5,5.21,,2269.0,185996.0,0.13,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,502485.7,21.21,12.61,3462.96
RUS,Europe,Russia,2021-05-01,4762569.0,0.0,8638.29,108232.0,0.0,378.57,32714.47,0.0,59.34,743.45,0.0,2.6,1.0,129849233.0,,894.88,,287496.0,1.98,0.03,33.6,tests performed,19934399.0,12377978.0,7556421.0,,100007.0,264843.0,13.78,8.55,5.22,,1830.0,152193.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-02,4823255.0,60686.0,8669.43,110862.0,2630.0,375.71,33131.33,416.86,59.55,761.52,18.07,2.58,0.99,130085342.0,236109.0,896.5,1.63,283735.0,1.96,0.03,33.2,tests performed,20070743.0,12431003.0,7639740.0,,136344.0,274005.0,13.87,8.59,5.28,,1893.0,152587.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-03,4823255.0,0.0,8669.43,110862.0,0.0,375.71,33131.33,0.0,59.55,761.52,0.0,2.58,0.98,130238734.0,153392.0,897.56,1.06,279963.0,1.93,0.03,32.9,tests performed,20110554.0,12449156.0,7661398.0,,39811.0,256463.0,13.9,8.6,5.29,,1772.0,143395.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-04,4823255.0,0.0,8669.43,110862.0,0.0,375.71,33131.33,0.0,59.55,761.52,0.0,2.58,0.97,130413043.0,174309.0,898.76,1.2,268900.0,1.85,0.03,31.8,tests performed,20168443.0,12478994.0,7689449.0,,57889.0,230197.0,13.94,8.62,5.31,,1591.0,125708.0,0.09,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-05,4823255.0,0.0,8669.43,110862.0,0.0,375.71,33131.33,0.0,59.55,761.52,0.0,2.58,0.96,130634478.0,221435.0,900.29,1.53,254282.0,1.75,0.03,30.0,tests performed,20720147.0,12704207.0,8015940.0,,551704.0,239482.0,14.32,8.78,5.54,,1655.0,112950.0,0.08,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-06,4823255.0,0.0,8669.43,110862.0,0.0,375.71,33131.33,0.0,59.55,761.52,0.0,2.58,0.96,130898630.0,264152.0,902.11,1.82,245118.0,1.69,0.03,29.7,tests performed,21177713.0,12893563.0,8284150.0,,457566.0,236265.0,14.63,8.91,5.72,,1633.0,105913.0,0.07,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-07,4823255.0,0.0,8669.43,110862.0,0.0,375.71,33131.33,0.0,59.55,761.52,0.0,2.58,0.96,131176559.0,277929.0,904.02,1.92,237220.0,1.64,0.03,28.9,tests performed,21296747.0,12940465.0,8356282.0,,119034.0,208908.0,14.72,8.94,5.77,,1444.0,91528.0,0.06,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-08,4823255.0,0.0,8669.43,110862.0,0.0,375.71,33131.33,0.0,59.55,761.52,0.0,2.58,0.97,131472718.0,296159.0,906.07,2.04,231926.0,1.6,0.03,28.8,tests performed,21597074.0,13056228.0,8540846.0,,300327.0,237525.0,14.92,9.02,5.9,,1641.0,96893.0,0.07,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-09,4880262.0,57007.0,8143.86,113326.0,2464.0,352.0,33522.91,391.59,55.94,778.44,16.92,2.42,0.99,131731000.0,258282.0,907.85,1.78,235094.0,1.62,0.03,29.3,tests performed,,,,,,231551.0,,,,,1600.0,97120.0,0.07,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-10,4880262.0,0.0,8143.86,113326.0,0.0,352.0,33522.91,0.0,55.94,778.44,0.0,2.42,1.0,131924338.0,193338.0,909.18,1.33,240801.0,1.66,0.03,30.0,tests performed,21786131.0,13165465.0,8620666.0,,,239368.0,15.05,9.1,5.96,,1654.0,102330.0,0.07,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-11,4880262.0,0.0,8143.86,113326.0,0.0,352.0,33522.91,0.0,55.94,778.44,0.0,2.42,1.01,132134470.0,210132.0,910.63,1.45,245918.0,1.7,0.03,30.5,tests performed,21844382.0,13205698.0,8638684.0,,58251.0,239420.0,15.09,9.13,5.97,,1654.0,103815.0,0.07,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-12,4880262.0,0.0,8143.86,113326.0,0.0,352.0,33522.91,0.0,55.94,778.44,0.0,2.42,1.02,132405083.0,270613.0,912.49,1.86,252944.0,1.74,0.03,31.2,tests performed,22575945.0,13566658.0,9009287.0,,731563.0,265114.0,15.6,9.37,6.23,,1832.0,123207.0,0.08,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-13,4880262.0,0.0,8143.86,113326.0,0.0,352.0,33522.91,0.0,55.94,778.44,0.0,2.42,1.02,132774924.0,369841.0,915.04,2.55,268042.0,1.85,0.03,32.7,tests performed,22782931.0,13653498.0,9129433.0,,206986.0,229317.0,15.74,9.43,6.31,,1585.0,108562.0,0.08,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-14,4880262.0,0.0,8143.86,113326.0,0.0,352.0,33522.91,0.0,55.94,778.44,0.0,2.42,1.03,133136581.0,361657.0,917.53,2.49,280003.0,1.93,0.03,33.5,tests performed,23292045.0,13856566.0,9435479.0,,509114.0,285043.0,16.1,9.58,6.52,,1970.0,130872.0,0.09,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-15,4880262.0,0.0,8143.86,113326.0,0.0,352.0,33522.91,0.0,55.94,778.44,0.0,2.42,1.02,133510681.0,374100.0,920.11,2.58,291138.0,2.01,0.03,34.6,tests performed,23858201.0,14265642.0,9592559.0,,566156.0,323018.0,16.49,9.86,6.63,,2232.0,172773.0,0.12,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-16,4940245.0,59983.0,8569.0,115871.0,2545.0,363.57,33934.94,412.03,58.86,795.93,17.48,2.5,1.02,133819142.0,308461.0,922.24,2.13,298306.0,2.06,0.03,35.3,tests performed,23970334.0,14313416.0,9656918.0,,112133.0,325533.0,16.56,9.89,6.67,,2250.0,171796.0,0.12,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-17,4940245.0,0.0,8569.0,115871.0,0.0,363.57,33934.94,0.0,58.86,795.93,0.0,2.5,1.03,134032276.0,213134.0,923.71,1.47,301134.0,2.08,0.03,35.1,tests performed,24087535.0,14361832.0,9725703.0,,117201.0,328772.0,16.65,9.92,6.72,,2272.0,170910.0,0.12,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-18,4940245.0,0.0,8569.0,115871.0,0.0,363.57,33934.94,0.0,58.86,795.93,0.0,2.5,1.02,134308856.0,276580.0,925.61,1.91,310627.0,2.14,0.03,36.2,tests performed,24519227.0,14592957.0,9926270.0,,431692.0,382121.0,16.94,10.08,6.86,,2641.0,198180.0,0.14,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-19,4940245.0,0.0,8569.0,115871.0,0.0,363.57,33934.94,0.0,58.86,795.93,0.0,2.5,1.01,134646018.0,337162.0,927.94,2.32,320134.0,2.21,0.03,37.5,tests performed,24862902.0,14718070.0,10144832.0,,343675.0,326708.0,17.18,10.17,7.01,,2258.0,164487.0,0.11,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-20,4940245.0,0.0,8569.0,115871.0,0.0,363.57,33934.94,0.0,58.86,795.93,0.0,2.5,1.01,135005007.0,358989.0,930.41,2.47,318583.0,2.2,0.03,36.8,tests performed,25166959.0,14888987.0,10277972.0,,304057.0,340575.0,17.39,10.29,7.1,,2353.0,176498.0,0.12,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-21,4940245.0,0.0,8569.0,115871.0,0.0,363.57,33934.94,0.0,58.86,795.93,0.0,2.5,1.01,135339887.0,334880.0,932.72,2.31,314758.0,2.17,0.03,36.7,tests performed,25468057.0,15031015.0,10437042.0,,301098.0,310859.0,17.6,10.39,7.21,,2148.0,167778.0,0.12,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-22,4940245.0,0.0,8569.0,115871.0,0.0,363.57,33934.94,0.0,58.86,795.93,0.0,2.5,1.0,135700157.0,360270.0,935.2,2.48,312782.0,2.16,0.03,36.5,tests performed,26419720.0,15325919.0,11093801.0,,951663.0,365931.0,18.26,10.59,7.67,,2529.0,151468.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-23,5001505.0,61260.0,8751.43,118482.0,2611.0,373.0,34355.74,420.8,60.11,813.86,17.93,2.56,1.0,135989328.0,289171.0,937.19,1.99,310027.0,2.14,0.03,35.9,tests performed,26472510.0,15360666.0,11111844.0,,52790.0,357454.0,18.29,10.61,7.68,,2470.0,149607.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-24,5001505.0,0.0,8751.43,118482.0,0.0,373.0,34355.74,0.0,60.11,813.86,0.0,2.56,1.0,136195853.0,206525.0,938.62,1.42,309082.0,2.13,0.03,36.4,tests performed,26802324.0,15610238.0,11192086.0,,329814.0,387827.0,18.52,10.79,7.73,,2680.0,178344.0,0.12,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-25,5001505.0,0.0,8751.43,118482.0,0.0,373.0,34355.74,0.0,60.11,813.86,0.0,2.56,1.0,136467759.0,271906.0,940.49,1.87,308415.0,2.12,0.03,36.5,tests performed,27026797.0,15768938.0,11257859.0,,224473.0,358224.0,18.68,10.9,7.78,,2475.0,167997.0,0.12,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-26,5001505.0,0.0,8751.43,118482.0,0.0,373.0,34355.74,0.0,60.11,813.86,0.0,2.56,1.02,136806625.0,338866.0,942.83,2.34,308658.0,2.13,0.03,36.2,tests performed,27611859.0,16159658.0,11452201.0,,585062.0,392708.0,19.08,11.17,7.91,,2714.0,205941.0,0.14,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-27,5001505.0,0.0,8751.43,118482.0,0.0,373.0,34355.74,0.0,60.11,813.86,0.0,2.56,1.02,137180661.0,374036.0,945.4,2.58,310808.0,2.14,0.03,36.6,tests performed,27739956.0,16225813.0,11514143.0,,128097.0,367571.0,19.17,11.21,7.96,,2540.0,190975.0,0.13,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-28,5001505.0,0.0,8751.43,118482.0,0.0,373.0,34355.74,0.0,60.11,813.86,0.0,2.56,1.03,137550443.0,369782.0,947.95,2.55,315794.0,2.18,0.03,37.0,tests performed,28112894.0,16331436.0,11781458.0,,372938.0,377834.0,19.43,11.29,8.14,,2611.0,185774.0,0.13,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-29,5001505.0,0.0,8751.43,118482.0,0.0,373.0,34355.74,0.0,60.11,813.86,0.0,2.56,1.04,137933200.0,382757.0,950.59,2.64,319006.0,2.2,0.03,37.0,tests performed,28365082.0,16470154.0,11894928.0,,252188.0,277909.0,19.6,11.38,8.22,,1920.0,163462.0,0.11,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-30,5063442.0,61937.0,8848.14,121162.0,2680.0,382.86,34781.19,425.45,60.78,832.27,18.41,2.63,1.04,138276716.0,343516.0,952.96,2.37,326770.0,2.25,0.03,37.5,tests performed,28449552.0,16528341.0,11921211.0,,84470.0,282435.0,19.66,11.42,8.24,,1952.0,166811.0,0.12,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-05-31,5063442.0,0.0,8848.14,121162.0,0.0,382.86,34781.19,0.0,60.78,832.27,0.0,2.63,1.04,138547723.0,271007.0,954.82,1.87,335981.0,2.32,0.03,38.5,tests performed,28501637.0,16576370.0,11925267.0,,52085.0,242759.0,19.7,11.45,8.24,,1678.0,138019.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,525727.5,20.88,15.7,3623.14
RUS,Europe,Russia,2021-06-01,5063442.0,0.0,8848.14,121162.0,0.0,382.86,34781.19,0.0,60.78,832.27,0.0,2.63,1.04,138853290.0,305567.0,956.93,2.11,340790.0,2.35,0.03,38.0,tests performed,29325191.0,16708973.0,12616218.0,,823554.0,328342.0,20.26,11.55,8.72,,2269.0,134291.0,0.09,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-02,5063442.0,0.0,8848.14,121162.0,0.0,382.86,34781.19,0.0,60.78,832.27,0.0,2.63,1.03,139204626.0,351336.0,959.35,2.42,342572.0,2.36,0.03,38.0,tests performed,29792970.0,16995885.0,12797085.0,,467779.0,311587.0,20.59,11.74,8.84,,2153.0,119461.0,0.08,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-03,5063442.0,0.0,8848.14,121162.0,0.0,382.86,34781.19,0.0,60.78,832.27,0.0,2.63,1.02,139597578.0,392952.0,962.06,2.71,345274.0,2.38,0.03,38.3,tests performed,30001530.0,17136365.0,12865165.0,,208560.0,323082.0,20.73,11.84,8.89,,2233.0,130079.0,0.09,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-04,5063442.0,0.0,8848.14,121162.0,0.0,382.86,34781.19,0.0,60.78,832.27,0.0,2.63,1.02,139978926.0,381348.0,964.69,2.63,346926.0,2.39,0.03,38.7,tests performed,30501660.0,17426711.0,13074949.0,,500130.0,341252.0,21.08,12.04,9.04,,2358.0,156468.0,0.11,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-05,5063442.0,0.0,8848.14,121162.0,0.0,382.86,34781.19,0.0,60.78,832.27,0.0,2.63,1.03,140462025.0,483099.0,968.02,3.33,361261.0,2.49,0.02,40.4,tests performed,30606544.0,17490525.0,13116019.0,,104884.0,320209.0,21.15,12.09,9.06,,2213.0,145767.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-06,5126437.0,62995.0,8999.29,123787.0,2625.0,375.0,35213.91,432.72,61.82,850.3,18.03,2.58,1.05,140650440.0,188415.0,969.32,1.3,339103.0,2.34,0.03,38.2,tests performed,30708050.0,17556908.0,13151142.0,,101506.0,322643.0,21.22,12.13,9.09,,2230.0,146938.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-07,5126437.0,0.0,8999.29,123787.0,0.0,375.0,35213.91,0.0,61.82,850.3,0.0,2.58,1.09,140875265.0,224825.0,970.87,1.55,332506.0,2.29,0.03,36.9,tests performed,31050172.0,17673241.0,13376931.0,,342122.0,364076.0,21.46,12.21,9.24,,2516.0,156696.0,0.11,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-08,5126437.0,0.0,8999.29,123787.0,0.0,375.0,35213.91,0.0,61.82,850.3,0.0,2.58,1.13,141180404.0,305139.0,972.97,2.1,332445.0,2.29,0.03,36.6,tests performed,31295788.0,17782159.0,13513629.0,,245616.0,281514.0,21.63,12.29,9.34,,1945.0,153312.0,0.11,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-09,5126437.0,0.0,8999.29,123787.0,0.0,375.0,35213.91,0.0,61.82,850.3,0.0,2.58,1.17,141549136.0,368732.0,975.51,2.54,334930.0,2.31,0.03,36.0,tests performed,31605719.0,17954601.0,13651118.0,,309931.0,258964.0,21.84,12.41,9.43,,1789.0,136959.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-10,5126437.0,0.0,8999.29,123787.0,0.0,375.0,35213.91,0.0,61.82,850.3,0.0,2.58,1.21,141949258.0,400122.0,978.27,2.76,335954.0,2.32,0.03,34.7,tests performed,31953145.0,18119483.0,13833662.0,,347426.0,278802.0,22.08,12.52,9.56,,1927.0,140445.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-11,5126437.0,0.0,8999.29,123787.0,0.0,375.0,35213.91,0.0,61.82,850.3,0.0,2.58,1.23,142356323.0,407065.0,981.07,2.8,339628.0,2.34,0.03,33.3,tests performed,32267143.0,18274820.0,13992323.0,,313998.0,252212.0,22.3,12.63,9.67,,1743.0,121158.0,0.08,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-12,5126437.0,0.0,8999.29,123787.0,0.0,375.0,35213.91,0.0,61.82,850.3,0.0,2.58,1.26,142777182.0,420859.0,983.97,2.9,330737.0,2.28,0.03,30.6,tests performed,32734213.0,18462055.0,14272158.0,,467070.0,303953.0,22.62,12.76,9.86,,2100.0,138790.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-13,5208687.0,82250.0,11750.0,126430.0,2643.0,377.57,35778.89,564.98,80.71,868.46,18.16,2.59,1.27,143102920.0,325738.0,986.22,2.24,350354.0,2.42,0.03,30.2,tests performed,32831196.0,18514644.0,14316552.0,,96983.0,303307.0,22.69,12.79,9.89,,2096.0,136819.0,0.1,36.57,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-14,5208687.0,0.0,11750.0,126430.0,0.0,377.57,35778.89,0.0,80.71,868.46,0.0,2.59,1.26,143356426.0,253506.0,987.96,1.75,354452.0,2.44,0.03,29.0,tests performed,32865706.0,18533629.0,14332077.0,,34510.0,259362.0,22.71,12.81,9.9,,1792.0,122913.0,0.08,49.07,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-15,5208687.0,0.0,11750.0,126430.0,0.0,377.57,35778.89,0.0,80.71,868.46,0.0,2.59,1.25,143625828.0,269402.0,989.82,1.86,349346.0,2.41,0.04,27.3,tests performed,32907158.0,18550270.0,14356888.0,,41452.0,230196.0,22.74,12.82,9.92,,1591.0,109730.0,0.08,49.07,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-16,5208687.0,0.0,11750.0,126430.0,0.0,377.57,35778.89,0.0,80.71,868.46,0.0,2.59,1.24,143977682.0,351854.0,992.25,2.42,346935.0,2.39,0.04,26.2,tests performed,33220101.0,18712820.0,14507281.0,,312943.0,230626.0,22.96,12.93,10.02,,1594.0,108317.0,0.08,49.07,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-17,5208687.0,0.0,11750.0,126430.0,0.0,377.57,35778.89,0.0,80.71,868.46,0.0,2.59,1.24,144422331.0,444649.0,995.31,3.06,353296.0,2.44,0.04,26.1,tests performed,33923089.0,19213483.0,14709606.0,,702988.0,281421.0,23.44,13.28,10.16,,1945.0,156286.0,0.11,49.07,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2021-06-18,5208687.0,0.0,11750.0,126430.0,0.0,377.57,35778.89,0.0,80.71,868.46,0.0,2.59,1.26,144895670.0,473339.0,998.57,3.26,362764.0,2.5,0.04,25.5,tests performed,34337450.0,19436102.0,14901348.0,,414361.0,295758.0,23.73,13.43,10.3,,2044.0,165897.0,0.12,49.54,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
